date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2016-11-01,0.06315,NA,NA,0.28512666666666664,0.21313588093613953,NA,1.0414795748688417
2016-12-01,-0.12825999999999999,NA,NA,0.24514875,0.24252526956554632,NA,1.5396694565845241
2017-01-01,-0.1316,NA,NA,0.17943374999999998,0.22713966020255427,NA,1.36935024787231
2017-02-01,-0.21395,NA,NA,0.09928374999999999,0.17111456797507177,NA,1.8305498690540034
2017-03-01,-0.37657999999999997,NA,NA,0.05229166666666665,0.2162233956765058,NA,1.983465597350558
2017-04-01,-0.37744999999999995,NA,NA,0.00807583333333333,0.24593516513350103,NA,1.567591332959881
2017-05-01,-0.5730000000000001,NA,NA,-0.04899291666666667,0.29436036784293634,NA,1.7801550092264153
2017-06-01,-0.63108,NA,NA,-0.12307458333333333,0.32078218012920695,NA,1.5836460007287456
2017-07-01,-0.6574,NA,NA,-0.19347791666666667,0.33864946616509156,NA,1.3699182478769105
2017-08-01,-0.5067,NA,NA,-0.25587583333333336,0.3195448183804392,NA,0.7849420558215529
2017-09-01,-0.60974,NA,NA,-0.3340008333333333,0.2754409152104489,NA,1.001082814642806
2017-10-01,-0.731075,NA,NA,-0.40614041666666667,0.2540895322739098,NA,1.278819243065284
2017-11-01,-0.736875,NA,NA,-0.47280916666666667,0.2227904839737156,NA,1.1852653157505924
2017-12-01,-0.66322,NA,NA,-0.5173891666666667,0.19992845030198056,NA,0.7294151138222907
2018-01-01,-0.667675,NA,NA,-0.5620620833333333,0.16222592395201002,NA,0.6510236717647504
2018-02-01,-0.257,NA,NA,-0.5656495833333334,0.1541003700877264,NA,-2.0029126676180273
2018-03-01,0.06717999999999999,NA,NA,-0.5286695833333334,0.23539751564165912,NA,-2.531248393633785
2018-04-01,0.08645,NA,NA,-0.49001125,0.2934284848068141,NA,-1.964571539056706
2018-05-01,-0.191325,NA,NA,-0.45820500000000003,0.3041066986048871,NA,-0.8775867194781719
2018-06-01,-0.20704,NA,NA,-0.42286833333333335,0.3068170400872135,NA,-0.7034431114777184
2018-07-01,-0.417875,NA,NA,-0.4029079166666667,0.2978319338261577,NA,0.050253453822280435
2018-08-01,-0.5494600000000001,NA,NA,-0.40647125,0.29943808243050696,NA,0.4775235963287489
2018-09-01,-0.7351,NA,NA,-0.4169179166666667,0.30920188958803374,NA,1.029043139927975
2018-10-01,-0.491975,NA,NA,-0.39699291666666664,0.2944700508035837,NA,0.3225526095918255
2018-11-01,-0.17128,NA,NA,-0.34986,0.28003361278766004,NA,-0.6377091600621928
2018-12-01,0.398025,NA,NA,-0.26142291666666667,0.33437745932117396,NA,-1.9721661801169985
2019-01-01,-0.050374999999999996,NA,NA,-0.20998125,0.3129967565045784,NA,-0.5099294056028512
