date,weighted_z_1,weighted_z_2,weighted_z_3,weighted_z_4,weighted_z_5,weighted_z_6,weighted_z_7,total_weighted_z
2017-09-01,NA,0.14747479159890134,0.11947649707558827,0.13641074960011235,-0.012246664296779019,-0.14819161573155584,-0.09838493422030371,0.14453882402596338
2017-10-01,NA,0.13894530152982482,0.11993253273270145,0.1561148844371077,0.16632189289289578,-0.14077424694577578,-0.07155806636796441,0.36898229827878953
2017-11-01,NA,0.13602092962157294,0.1629912910079662,0.20967858691897262,0.14308843333292792,-0.1342982004958783,-0.06304425809775073,0.45443678228781065
2017-12-01,NA,0.14750380835324844,0.20062096896972487,0.17708122198655585,0.09224828371472252,-0.12852452042581464,-0.06317555985053581,0.4257542027479012
2018-01-01,NA,0.14894697566863582,0.08874926126570805,0.15075909095436407,0.031190464994322917,-0.1233831224110072,-0.07815014799599004,0.21811252247603363
2018-02-01,NA,0.1448116381890939,0.12251829486044882,0.13013626197558537,0.13591223749129058,-0.11824659948662875,-0.06619532610163997,0.3489365069281499
2018-03-01,NA,0.14105580856653865,0.136664426054874,0.11798189193746286,0.11449689807991373,-0.1133775604870412,-0.0555872064668886,0.34123425768485943
2018-04-01,NA,0.1332521661161819,0.10898462897917441,0.11330000593277872,0.1660414396847179,-0.10882638660859503,-0.037199215898495,0.3755526382057629
2018-05-01,NA,0.13445948522264528,0.10724639731252995,0.11521042000018586,0.05200487982910541,-0.1042925151695181,-0.02589114015474389,0.2787375270402045
2018-06-01,NA,0.13792822701157093,0.09693337653596687,0.11145168094177721,0.11741302190558145,-0.09963838840738515,-0.009207259467908329,0.354880658519603
2018-07-01,NA,0.13294598540330033,0.04760187121600374,0.09394585682180175,0.10146890273034372,-0.09467955643557213,0.22846491112361034,0.5097479708594878
2018-08-01,NA,0.12063904887158092,0.10747286723930383,0.10940988970323297,0.11386582373608786,-0.08957548992260451,0.16446466258306836,0.5262768022106694
2018-09-01,NA,0.1197567864425216,0.11106315679791495,0.10861252715591686,0.10902073171740523,-0.08439447193226202,0.13058064977352898,0.4946393799550256
2018-10-01,NA,0.11935845000465996,0.03294963246236846,0.10147753141387694,0.03561539897132295,-0.07952558353953895,0.06733955492577182,0.2772149842384612
2018-11-01,NA,0.11246884386111455,-0.06125794151337603,0.05081683093432984,-0.007583087642857604,-0.07540252070358028,0.05950543075800769,0.07854755569363817
2018-12-01,NA,0.11542802139341903,-0.012733677742959889,-0.005534200285648355,0.038080253588493734,-0.07254534172071847,0.05238335967295922,0.11507841490554527
